Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model,Condition_encoded,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Brand_encoded,Year_standardized,Engine Size_standardized,Mileage_standardized,Price_normalized
1323,Audi,2019.0,1.9,Hybrid,Manual,150004.0,Like New,85753.79,A3,1,False,False,True,False,False,True,2,1.0632842524353567,-1.1105117431624716,-0.0026338769811057035,0.850177927399556
1324,Toyota,2023.0,3.7,Petrol,Manual,90481.0,New,62302.94,Camry,2,False,False,False,True,False,True,6,1.6363116938675855,0.15026603269265998,-0.6778748967710654,0.6032523292294979
1325,BMW,2016.0,4.2,Electric,Automatic,52802.0,Like New,18839.84,3 Series,1,False,True,False,False,True,False,1,0.6335136713611853,0.5004820815413076,-1.105313137193522,0.14560785298130005
1327,Tesla,2005.0,5.7,Hybrid,Automatic,210005.0,New,24708.62,Model Y,2,False,False,True,False,True,False,0,-0.9423117925774434,1.5511302280872503,0.6780296720405727,0.2074031402322301
1328,Ford,2016.0,5.2,Petrol,Manual,156434.0,Used,46135.47,Mustang,0,False,False,False,True,False,True,3,0.6335136713611853,1.2009141792386029,0.07030935096858501,0.4330170413552218
1329,BMW,2013.0,2.5,Electric,Automatic,47842.0,New,66427.69,X3,2,False,True,False,False,True,False,1,0.2037430902870139,-0.6902524845440944,-1.1615803861251652,0.646683862033296
1330,Audi,2016.0,1.4,Hybrid,Manual,46539.0,New,30833.31,Q7,2,False,False,True,False,False,True,2,0.6335136713611853,-1.4607277920111192,-1.1763618831731353,0.271893030443296
1331,Mercedes,2007.0,1.8,Electric,Manual,33717.0,Used,41490.15,GLA,0,False,True,False,False,False,True,5,-0.655798071861329,-1.180554952932201,-1.3218172593427984,0.3841041695535032
1332,Toyota,2010.0,1.6,Electric,Manual,246281.0,Used,74744.21,RAV4,0,False,True,False,False,False,True,6,-0.22602749078715756,-1.32064137247166,1.0895519950736958,0.7342526143682114
1333,Toyota,2019.0,1.6,Diesel,Automatic,186272.0,Used,94101.54,Corolla,0,True,False,False,False,True,False,6,1.0632842524353567,-1.32064137247166,0.40879769242470815,0.9380755158504693
1335,Audi,2006.0,2.2,Hybrid,Manual,127922.0,Used,5947.24,A4,0,False,False,True,False,False,True,2,-0.7990549322193862,-0.9003821138532828,-0.25313657676105444,0.009855291049971711
1336,Ford,2020.0,2.8,Electric,Automatic,92447.0,Used,37154.06,Focus,0,False,True,False,False,True,False,3,1.206541112793414,-0.48012285523490594,-0.6555721928598536,0.3384473333633775
1338,Toyota,2016.0,4.4,Hybrid,Automatic,12823.0,Like New,37221.49,RAV4,1,False,False,True,False,True,False,6,0.6335136713611853,0.6405685010807668,-1.5588430454673456,0.3391573371834781
1339,Mercedes,2009.0,5.7,Electric,Manual,29986.0,Used,46445.54,E-Class,0,False,True,False,False,False,True,5,-0.36928435114521474,1.5511302280872503,-1.3641424822790809,0.4362819217422692
1340,BMW,2010.0,1.7,Hybrid,Automatic,121682.0,Used,65103.29,5 Series,0,False,False,True,False,True,False,1,-0.22602749078715756,-1.2505981627019307,-0.323924406062154,0.6327385994003243
1341,Mercedes,2021.0,2.9,Electric,Manual,64325.0,Used,16507.16,E-Class,0,False,True,False,False,False,True,5,1.349797973151471,-0.4100796454651764,-0.9745938812581743,0.12104591154466422
1343,Honda,2008.0,1.4,Electric,Automatic,57771.0,Like New,53226.57,Civic,1,False,True,False,False,True,False,4,-0.5125412115032719,-1.4607277920111192,-1.048943790431156,0.5076827404315325
1344,Audi,2023.0,1.0,Electric,Manual,54973.0,New,34979.46,A3,2,False,True,False,False,False,True,2,1.6363116938675855,-1.7409006310900372,-1.0806848715825146,0.3155498944312873
1345,Ford,2004.0,4.4,Petrol,Automatic,145762.0,Used,99153.11,Fiesta,0,False,False,False,True,True,False,3,-1.0855686529355004,0.6405685010807668,-0.05075598786175703,0.9912659948287547
1346,Honda,2016.0,4.2,Electric,Manual,57888.0,Used,45985.99,CR-V,0,False,True,False,False,False,True,4,0.6335136713611853,0.5004820815413076,-1.0476165186317605,0.4314430925041371
1347,Toyota,2008.0,3.1,Diesel,Automatic,10956.0,Like New,87630.92,Camry,1,True,False,False,False,True,False,6,-0.5125412115032719,-0.26999322592571723,-1.5800226732406073,0.8699431575764136
1348,Mercedes,2016.0,3.4,Diesel,Manual,86839.0,Used,90168.43,E-Class,0,True,False,False,False,False,True,5,0.6335136713611853,-0.05986359661652877,-0.719190485603534,0.896661855389606
1349,Mercedes,2023.0,3.1,Diesel,Manual,167605.0,Used,84420.66,GLA,0,True,False,False,False,False,True,5,1.6363116938675855,-0.26999322592571723,0.1970354473023323,0.836140742278827
1350,Audi,2020.0,1.1,Electric,Manual,101131.0,Like New,9455.33,Q7,1,False,True,False,False,False,True,2,1.206541112793414,-1.6708574213203076,-0.5570591304158233,0.04679370572084288
1351,Tesla,2018.0,2.7,Diesel,Automatic,187973.0,Used,95035.94,Model Y,0,True,False,False,False,True,False,0,0.9200273920772997,-0.5501660650046353,0.4280941824313059,0.9479142755939373
1352,Tesla,2006.0,1.9,Petrol,Automatic,11519.0,Used,17230.54,Model Y,0,False,False,False,True,True,False,0,-0.7990549322193862,-1.1105117431624716,-1.5736358867187292,0.12866273734007277
1353,BMW,2022.0,1.5,Hybrid,Automatic,162187.0,Like New,8268.34,X5,1,False,False,True,False,True,False,1,1.4930548335095282,-1.3906845822413896,0.13557255320724299,0.034295300939273035
1354,Audi,2008.0,5.8,Electric,Automatic,1832.0,New,44365.11,Q7,2,False,True,False,False,True,False,2,-0.5125412115032719,1.6211734378569798,-1.683527185186638,0.41437604531557526
1355,BMW,2006.0,4.0,Diesel,Automatic,113922.0,Used,23490.23,X5,0,True,False,False,False,True,False,1,-0.7990549322193862,0.3603956620018484,-0.4119554245519829,0.19457410932058225
1357,Audi,2010.0,2.6,Hybrid,Manual,69715.0,New,32342.86,Q7,2,False,False,True,False,False,True,2,-0.22602749078715756,-0.6202092747743648,-0.9134486248586668,0.2877878289993232
1359,Audi,2018.0,2.2,Diesel,Manual,37570.0,New,70055.56,Q7,2,True,False,False,False,False,True,2,0.9200273920772997,-0.9003821138532828,-1.2781080435900523,0.6848834995659743
1360,Tesla,2010.0,1.5,Petrol,Manual,137687.0,Used,22743.84,Model S,0,False,False,False,True,False,True,0,-0.22602749078715756,-1.3906845822413896,-0.14236043042688185,0.18671499985469298
1361,BMW,2012.0,1.9,Hybrid,Automatic,38311.0,New,56596.24,3 Series,2,False,False,True,False,True,False,1,0.06048622992895674,-1.1105117431624716,-1.2697019888605467,0.5431636624614674
1362,BMW,2013.0,5.0,Diesel,Manual,103187.0,Like New,98710.52,X5,1,True,False,False,False,False,True,1,0.2037430902870139,1.0608277596991436,-0.5337354481973842,0.9866057458188431
1363,Audi,2012.0,4.4,Hybrid,Automatic,285578.0,Used,46076.33,Q5,0,False,False,True,False,True,False,2,0.06048622992895674,0.6405685010807668,1.5353451566194183,0.43239432704525954
1364,Honda,2000.0,3.7,Petrol,Manual,86879.0,Like New,65977.95,Fit,1,False,False,False,True,False,True,4,-1.6585960943677291,0.15026603269265998,-0.7187367174669885,0.6419483271370767
1366,Tesla,2011.0,5.6,Electric,Automatic,66202.0,New,18075.7,Model Y,2,False,True,False,False,True,False,0,-0.0827706304291004,1.4810870183175204,-0.9533008114507763,0.1375618449864654
1368,Ford,2011.0,2.4,Electric,Manual,224491.0,Like New,85768.28,Mustang,1,False,True,False,False,False,True,3,-0.0827706304291004,-0.7602956943138239,0.8423618026905292,0.850330499776143
1369,BMW,2007.0,2.7,Hybrid,Manual,79599.0,Like New,93569.04,X5,1,False,False,True,False,False,True,1,-0.655798071861329,-0.5501660650046353,-0.8013225183182713,0.9324685599821082
1370,BMW,2007.0,4.9,Electric,Manual,164721.0,Used,62117.43,X5,0,False,True,False,False,False,True,1,-0.655798071861329,0.9907845499294143,0.16431876465740103,0.6012990026883906
1371,Honda,2020.0,6.0,Hybrid,Manual,231436.0,Like New,18624.96,Accord,1,False,False,True,False,False,True,4,1.206541112793414,1.7612598573964389,0.9211472953982434,0.14334527518412926
1372,Ford,2012.0,2.2,Diesel,Automatic,116770.0,Like New,90639.8,Focus,1,True,False,False,False,True,False,3,0.06048622992895674,-0.9003821138532828,-0.3796471332299426,0.901625143253774
1373,Ford,2011.0,5.4,Electric,Automatic,179693.0,New,21572.42,Fiesta,2,False,True,False,False,True,False,3,-0.0827706304291004,1.341000598778062,0.3341641781663854,0.17438053930386563
1374,Audi,2015.0,5.2,Hybrid,Automatic,261051.0,Like New,38523.4,A3,1,False,False,True,False,True,False,2,0.4902568110031282,1.2009141792386029,1.2571058794931254,0.3528657914831552
1375,BMW,2000.0,2.1,Electric,Automatic,114300.0,Like New,40673.26,5 Series,1,False,True,False,False,True,False,1,-1.6585960943677291,-0.9704253236230124,-0.40766731566162784,0.37550273071912665
1376,Ford,2012.0,3.0,Electric,Manual,191012.0,New,47492.7,Mustang,2,False,True,False,False,False,True,3,0.06048622992895674,-0.3400364356954468,0.46256921660535105,0.44730798729553295
1377,Mercedes,2006.0,3.0,Electric,Automatic,171796.0,Used,80065.75,GLC,0,False,True,False,False,True,False,5,-0.7990549322193862,-0.3400364356954468,0.24457900380888808,0.7902857410005463
1378,Honda,2004.0,5.9,Hybrid,Manual,162776.0,New,81203.72,Fit,2,False,False,True,False,False,True,4,-1.0855686529355004,1.6912166476267096,0.1422542890178756,0.8022679899573892
1379,Mercedes,2007.0,1.9,Petrol,Automatic,241942.0,New,73367.23,GLA,2,False,False,False,True,True,False,5,-0.655798071861329,-1.1105117431624716,1.0403294964619216,0.7197537109097778
1380,Mercedes,2013.0,5.0,Electric,Automatic,2526.0,Like New,7102.22,GLA,1,False,True,False,False,True,False,5,0.2037430902870139,1.0608277596991436,-1.6756543080175734,0.022016646709764588
1381,Tesla,2022.0,2.7,Electric,Automatic,268718.0,Like New,58660.28,Model 3,1,False,True,False,False,True,False,0,1.4930548335095282,-0.5501660650046353,1.3440818870654858,0.5648969604718561
1382,Tesla,2012.0,4.7,Diesel,Manual,270877.0,Used,76011.83,Model Y,0,True,False,False,False,False,True,0,0.06048622992895674,0.8506981303899552,1.3685740222355298,0.7476000122984497
1383,Honda,2014.0,3.1,Petrol,Manual,36051.0,Like New,47239.4,CR-V,1,False,False,False,True,False,True,4,0.34699995064507105,-0.26999322592571723,-1.295339888575368,0.44464086631627325
1384,Mercedes,2022.0,3.9,Hybrid,Automatic,15909.0,Used,94768.92,GLA,0,False,False,True,False,True,False,5,1.4930548335095282,0.2903524522321188,-1.5238348337328596,0.9451026899489235
1385,Ford,2016.0,5.2,Diesel,Automatic,77338.0,Used,83262.0,Focus,0,True,False,False,False,True,False,3,0.6335136713611853,1.2009141792386029,-0.8269717622365063,0.8239406380789485
1386,BMW,2014.0,5.0,Electric,Automatic,290277.0,Used,65624.73,3 Series,0,False,True,False,False,True,False,1,0.34699995064507105,1.0608277596991436,1.5886515684601021,0.6382290990585368
1387,Honda,2019.0,5.3,Diesel,Manual,182643.0,Used,10930.39,CR-V,0,True,False,False,False,False,True,4,1.0632842524353567,1.270957389008332,0.36762957823661674,0.06232534200851372
1388,Audi,2017.0,1.3,Diesel,Manual,79062.0,Like New,66972.89,Q5,1,True,False,False,False,False,True,2,0.7767705317192425,-1.5307710017808487,-0.8074143555513947,0.6524245424829307
1389,Mercedes,2017.0,4.5,Electric,Manual,181980.0,New,91600.06,C-Class,2,False,True,False,False,False,True,5,0.7767705317192425,0.710611710850496,0.3601083713733749,0.9117361957272996
1390,Honda,2001.0,1.7,Petrol,Automatic,51458.0,New,41047.31,Civic,2,False,False,False,True,True,False,4,-1.5153392340096719,-1.2505981627019307,-1.1205597465814512,0.3794412881699443
1391,Toyota,2003.0,3.1,Petrol,Manual,222159.0,Like New,84622.59,Prius,1,False,False,False,True,False,True,6,-1.2288255132935577,-0.26999322592571723,0.815907120329926,0.838266963121077
1392,Toyota,2000.0,3.7,Diesel,Automatic,287442.0,Like New,34750.31,Corolla,1,True,False,False,False,True,False,6,-1.6585960943677291,0.15026603269265998,1.5564907517824391,0.313137060746339
1393,Tesla,2003.0,3.0,Electric,Manual,231946.0,Used,59159.81,Model X,0,False,True,False,False,False,True,0,-1.2288255132935577,-0.3400364356954468,0.9269328391391985,0.5701567589036353
1394,BMW,2017.0,3.6,Hybrid,Automatic,153263.0,Like New,66600.32,X3,1,False,False,True,False,True,False,1,0.7767705317192425,0.0802228229229304,0.03433688194393972,0.6485015686841039
1395,Ford,2004.0,6.0,Diesel,Automatic,164164.0,New,69409.53,Focus,2,True,False,False,False,True,False,3,-1.0855686529355004,1.7612598573964389,0.1580000433560048,0.6780811301769839
1397,BMW,2014.0,4.4,Diesel,Automatic,206329.0,Like New,27289.12,X3,1,True,False,False,False,True,False,1,0.34699995064507105,0.6405685010807668,0.6363283802920404,0.23457450101778096
1398,BMW,2007.0,3.0,Diesel,Automatic,62513.0,Used,29925.11,X5,0,True,False,False,False,True,False,1,-0.655798071861329,-0.3400364356954468,-0.9951495778436859,0.2623301434580461
1399,BMW,2019.0,1.7,Electric,Automatic,145476.0,Used,71883.89,5 Series,0,False,True,False,False,True,False,1,1.0632842524353567,-1.2505981627019307,-0.05400043003805743,0.7041348904069145
1400,Audi,2016.0,1.8,Electric,Manual,35198.0,Used,21833.41,Q7,0,False,True,False,False,False,True,2,0.6335136713611853,-1.180554952932201,-1.3050164940872009,0.17712863209651084
1401,Audi,2000.0,5.7,Hybrid,Automatic,225295.0,Used,49105.69,Q5,0,False,False,True,False,True,False,2,-1.6585960943677291,1.5511302280872503,0.8514825422350939,0.46429195677179175
1402,Tesla,2011.0,5.4,Hybrid,Manual,264323.0,New,6903.27,Model Y,2,False,False,True,False,False,True,0,-0.0827706304291004,1.341000598778062,1.294224113062548,0.019921803761388177
1403,Honda,2018.0,5.5,Petrol,Manual,2019.0,Like New,18393.04,Civic,1,False,False,False,True,False,True,4,0.9200273920772997,1.4110438085477912,-1.6814058191482877,0.14090327479917097
1404,Toyota,2014.0,6.0,Electric,Automatic,81455.0,Like New,69490.41,Corolla,1,False,True,False,False,True,False,6,0.34699995064507105,1.7612598573964389,-0.7802676767825597,0.6789327556992996
1405,BMW,2008.0,2.0,Diesel,Manual,216311.0,Used,76008.85,3 Series,0,True,False,False,False,False,True,1,-0.5125412115032719,-1.040468533392742,0.7495662187669724,0.7475686344045761
1406,Tesla,2006.0,2.8,Diesel,Automatic,149776.0,New,15955.31,Model S,2,True,False,False,False,True,False,0,-0.7990549322193862,-0.48012285523490594,-0.00522035535941511,0.11523520995601619
1408,Toyota,2008.0,3.4,Electric,Automatic,3420.0,Like New,14395.92,Corolla,1,False,True,False,False,True,False,6,-0.5125412115032719,-0.05986359661652877,-1.6655125901657812,0.09881562138969954
1409,Mercedes,2009.0,3.1,Diesel,Manual,178725.0,Used,46174.22,C-Class,0,True,False,False,False,False,True,5,-0.36928435114521474,-0.26999322592571723,0.323182989261984,0.43342505927052505
1410,Ford,2001.0,2.8,Petrol,Automatic,16740.0,Like New,16981.03,Mustang,1,False,False,False,True,True,False,3,-1.5153392340096719,-0.48012285523490594,-1.5144078006961266,0.12603552314530322
1411,Audi,2018.0,4.0,Petrol,Automatic,105789.0,Like New,46543.12,Q7,1,False,False,False,True,True,False,2,0.9200273920772997,0.3603956620018484,-0.5042178309150988,0.4373093898242123
1412,Mercedes,2010.0,3.9,Diesel,Automatic,19465.0,New,74549.33,E-Class,2,True,False,False,False,True,False,5,-0.22602749078715756,0.2903524522321188,-1.4834948463939637,0.73220062646281
1413,Toyota,2012.0,1.8,Diesel,Automatic,4131.0,New,69921.92,Corolla,2,True,False,False,False,True,False,6,0.06048622992895674,-1.180554952932201,-1.6574468615386848,0.6834763379091708
1414,Mercedes,2009.0,3.4,Hybrid,Manual,10652.0,Like New,31643.75,E-Class,1,False,False,True,False,False,True,5,-0.36928435114521474,-0.05986359661652877,-1.5834713110783531,0.2804265540375768
1416,Tesla,2017.0,3.9,Hybrid,Automatic,245289.0,Used,93132.65,Model Y,0,False,False,True,False,True,False,0,0.7767705317192425,0.2903524522321188,1.078298545287367,0.9278735938386452
1417,Toyota,2018.0,2.1,Petrol,Manual,89342.0,Like New,38014.82,Corolla,1,False,False,False,True,False,True,6,0.9200273920772997,-0.9704253236230124,-0.6907959444591988,0.3475107011253503
1418,Mercedes,2021.0,4.7,Diesel,Automatic,281315.0,Like New,36266.32,C-Class,1,True,False,False,False,True,False,5,1.349797973151471,0.8506981303899552,1.4869848174670806,0.3290998798374078
1419,Audi,2008.0,1.1,Hybrid,Automatic,217201.0,Used,59286.67,A3,0,False,False,True,False,True,False,2,-0.5125412115032719,-1.6708574213203076,0.75966255980511,0.5714925305871288
1420,Audi,2006.0,2.8,Petrol,Manual,259820.0,Used,28322.67,A4,0,False,False,False,True,False,True,2,-0.7990549322193862,-0.48012285523490594,1.2431411650909372,0.2454572601496957
1421,Honda,2002.0,4.9,Electric,Manual,186764.0,Used,66900.0,Accord,0,False,True,False,False,False,True,4,-1.3720823736516148,0.9907845499294143,0.4143790405042179,0.651657047622377
1422,Mercedes,2019.0,3.8,Diesel,Automatic,58541.0,Like New,84064.87,C-Class,1,True,False,False,False,True,False,5,1.0632842524353567,0.22030924246238925,-1.040208753802655,0.8323944533991946
1423,BMW,2005.0,2.3,Hybrid,Manual,9470.0,New,48635.26,X3,2,False,False,True,False,False,True,1,-0.9423117925774434,-0.8303389040835536,-1.596880159513273,0.45933856663253714
1424,Mercedes,2020.0,4.5,Electric,Automatic,192416.0,Used,69553.2,E-Class,0,False,True,False,False,True,False,5,1.206541112793414,0.710611710850496,0.47849647819809843,0.6795939026645097
1425,Tesla,2001.0,3.8,Hybrid,Manual,44308.0,Used,66929.12,Model 3,0,False,False,True,False,False,True,0,-1.5153392340096719,0.22030924246238925,-1.2016708009889612,0.6519636665047932
1426,Toyota,2005.0,5.0,Petrol,Manual,135669.0,Used,8673.23,Camry,0,False,False,False,True,False,True,6,-0.9423117925774434,1.0608277596991436,-0.1652530329156028,0.03855858800319928
1427,Toyota,2002.0,4.7,Electric,Manual,102840.0,Like New,22424.55,Corolla,1,False,True,False,False,False,True,6,-1.3720823736516148,0.8506981303899552,-0.5376718867819165,0.1833530375275399
1429,Mercedes,2007.0,3.4,Electric,Manual,49477.0,New,94194.75,GLC,2,False,True,False,False,False,True,5,-0.655798071861329,-0.05986359661652877,-1.1430326135438675,0.9390569700410608
1430,Tesla,2001.0,1.7,Petrol,Automatic,108261.0,Used,79141.77,Model Y,0,False,False,False,True,True,False,0,-1.5153392340096719,-1.2505981627019307,-0.4761749600765862,0.7805566985906904
1431,Ford,2016.0,2.3,Electric,Manual,102466.0,Like New,92518.57,Focus,1,False,True,False,False,False,True,3,0.6335136713611853,-0.8303389040835536,-0.5419146188586169,0.9214076418017567
1432,Tesla,2008.0,3.1,Hybrid,Manual,295215.0,New,34084.12,Model S,2,False,False,True,False,False,True,0,-0.5125412115032719,-0.26999322592571723,1.6446692449166453,0.3061224167464452
1433,Audi,2011.0,4.0,Petrol,Automatic,70560.0,Like New,28532.54,A4,1,False,False,False,True,True,False,2,-0.0827706304291004,0.3603956620018484,-0.903862772974143,0.24766708517897826
1434,Tesla,2002.0,3.6,Diesel,Automatic,255392.0,New,41508.52,Model Y,2,True,False,False,False,True,False,0,-1.3720823736516148,0.0802228229229304,1.1929090323753493,0.38429759636909333
1435,Toyota,2010.0,2.4,Hybrid,Automatic,261278.0,Used,10257.49,Prius,0,False,False,True,False,True,False,6,-0.22602749078715756,-0.7602956943138239,1.259681013668021,0.05524004509993122
1436,Audi,2000.0,1.0,Hybrid,Manual,166471.0,Like New,81937.8,A3,1,False,False,True,False,False,True,2,-1.6585960943677291,-1.7409006310900372,0.1841711206312671,0.8099974813448945
1437,Toyota,2022.0,3.5,Petrol,Manual,244413.0,Used,98496.67,RAV4,0,False,False,False,True,False,True,6,1.4930548335095282,0.010179613153200814,1.0683610230970204,0.9843540134010984
1438,Honda,2012.0,2.4,Petrol,Automatic,188511.0,New,83282.78,Accord,2,False,False,False,True,True,False,4,0.06048622992895674,-0.7602956943138239,0.434197363867843,0.824159440976497
1439,BMW,2014.0,4.7,Diesel,Automatic,2369.0,New,57722.66,X5,2,True,False,False,False,True,False,1,0.34699995064507105,0.8506981303899552,-1.6774353479535145,0.5550242957558135
1440,Toyota,2004.0,1.1,Hybrid,Automatic,228629.0,Used,33051.79,Prius,0,False,False,True,False,True,False,6,-1.0855686529355004,-1.6708574213203076,0.8893041164161622,0.2952525035979283
1441,Audi,2020.0,3.9,Petrol,Automatic,262672.0,New,23781.3,Q5,2,False,False,False,True,True,False,2,1.206541112793414,0.2903524522321188,1.275494833226632,0.19763892931044869
1442,Honda,2016.0,5.7,Diesel,Manual,108806.0,Used,39585.97,CR-V,0,True,False,False,False,False,True,4,0.6335136713611853,1.5511302280872503,-0.4699923692161536,0.36405411654802733
1443,Toyota,2022.0,1.9,Diesel,Manual,161386.0,Used,68362.11,Camry,0,True,False,False,False,False,True,6,1.4930548335095282,-1.1105117431624716,0.12648584627291914,0.6670523269551271
1444,Ford,2023.0,3.4,Petrol,Manual,102979.0,Used,47470.85,Explorer,0,False,False,False,True,False,True,3,1.6363116938675855,-0.05986359661652877,-0.5360950425074208,0.447077917838775
1445,Tesla,2005.0,1.5,Hybrid,Manual,281892.0,New,93735.68,Model Y,2,False,False,True,False,False,True,0,-0.9423117925774434,-1.3906845822413896,1.4935304228367496,0.9342231949603311
1446,BMW,2020.0,4.1,Electric,Manual,35109.0,Like New,86150.93,3 Series,1,False,True,False,False,False,True,1,1.206541112793414,0.4304388717715777,-1.3060261281910146,0.8543596108804216
1447,Toyota,2021.0,3.8,Electric,Automatic,13919.0,Used,14728.06,Camry,0,False,True,False,False,True,False,6,1.349797973151471,0.22030924246238925,-1.5464097985259986,0.10231288772231448
1449,Ford,2017.0,3.6,Electric,Automatic,70441.0,New,69242.72,Focus,2,False,True,False,False,True,False,3,0.7767705317192425,0.0802228229229304,-0.9052127331803658,0.676324705184681
1452,Tesla,2012.0,1.1,Diesel,Manual,47020.0,Used,61179.02,Model Y,0,True,False,False,False,False,True,0,0.06048622992895674,-1.6708574213203076,-1.1709053213311755,0.591418019671623
1453,Honda,2022.0,5.3,Hybrid,Automatic,205338.0,New,26833.9,CR-V,2,False,False,True,False,True,False,4,1.4930548335095282,1.270957389008332,0.6250862747091254,0.22978126449121697
1454,Ford,2008.0,3.9,Diesel,Manual,284305.0,Used,50475.25,Focus,0,True,False,False,False,False,True,3,-0.5125412115032719,0.2903524522321188,1.5209039856738573,0.47871273138037884
1455,Honda,2020.0,5.5,Petrol,Automatic,27738.0,Used,43577.25,CR-V,0,False,False,False,True,True,False,4,1.206541112793414,1.4110438085477912,-1.3896442515529386,0.40608027770910204
1457,Toyota,2011.0,5.1,Hybrid,Automatic,57153.0,New,8055.44,Corolla,2,False,False,True,False,True,False,6,-0.0827706304291004,1.130870969468873,-1.0559545081407842,0.03205357154138744
1458,Ford,2001.0,3.1,Diesel,Manual,214020.0,Like New,90105.17,Fiesta,1,True,False,False,False,False,True,3,-1.5153392340096719,-0.26999322592571723,0.7235766487463283,0.8959957595619393
1459,Ford,2002.0,4.7,Electric,Automatic,61009.0,New,66947.85,Mustang,2,False,True,False,False,True,False,3,-1.3720823736516148,0.8506981303899552,-1.012211259777797,0.6521608839384354
1461,Ford,2011.0,3.9,Hybrid,Automatic,271941.0,New,5247.71,Mustang,2,False,False,True,False,True,False,3,-0.0827706304291004,0.2903524522321188,1.3806442546676403,0.0024895937004982094
1462,Ford,2014.0,1.9,Diesel,Automatic,71942.0,New,64682.75,Focus,2,True,False,False,False,True,False,3,0.34699995064507105,-1.1105117431624716,-0.8881850838564955,0.6283105257460884
1463,Mercedes,2008.0,2.3,Diesel,Manual,118065.0,New,60906.19,E-Class,2,True,False,False,False,False,True,5,-0.5125412115032719,-0.8303389040835536,-0.36495638980928174,0.5885452576630503
1464,Toyota,2022.0,2.0,Diesel,Manual,276109.0,Used,56034.53,Prius,0,True,False,False,False,False,True,6,1.4930548335095282,-1.040468533392742,1.4279268944956824,0.537249140056177
1465,Tesla,2007.0,2.2,Electric,Manual,275877.0,Used,79657.35,Model S,0,False,True,False,False,False,True,0,-0.655798071861329,-0.9003821138532828,1.4252950393037185,0.7859854954106146
1467,Mercedes,2015.0,3.8,Hybrid,Automatic,159855.0,Like New,86424.23,C-Class,1,False,False,True,False,True,False,5,0.4902568110031282,0.22030924246238925,0.10911787084663975,0.8572373217514508
1469,Toyota,2003.0,3.1,Electric,Automatic,167466.0,New,81568.35,Prius,2,False,True,False,False,True,False,6,-1.2288255132935577,-0.26999322592571723,0.19545860302783663,0.8061073595691837
1470,Toyota,2000.0,4.1,Electric,Automatic,195868.0,Used,22034.71,Camry,0,False,True,False,False,True,False,6,-1.6585960943677291,0.4304388717715777,0.517656668381976,0.17924821935717014
1471,Audi,2023.0,1.4,Petrol,Automatic,290431.0,Used,82246.19,A4,0,False,False,False,True,True,False,2,1.6363116938675855,-1.4607277920111192,1.5903985757858023,0.8132446721810332
1472,Tesla,2006.0,1.4,Diesel,Manual,82104.0,Used,94344.03,Model 3,0,True,False,False,False,False,True,0,-0.7990549322193862,-1.4607277920111192,-0.7729052887671087,0.9406288129932279
1474,Mercedes,2023.0,3.6,Hybrid,Manual,221404.0,Used,55339.2,GLC,0,False,False,True,False,False,True,5,1.6363116938675855,0.0802228229229304,0.8073422467526294,0.529927666583975
1475,Honda,2004.0,2.1,Diesel,Manual,265332.0,Like New,67541.26,Fit,1,True,False,False,False,False,True,4,-1.0855686529355004,-0.9704253236230124,1.3056704143069084,0.6584091913221801
1476,BMW,2006.0,2.4,Petrol,Manual,91205.0,Used,12549.81,5 Series,0,False,False,False,True,False,True,1,-0.7990549322193862,-0.7602956943138239,-0.6696616934995916,0.07937701613497633
1477,Honda,2003.0,3.0,Electric,Manual,232321.0,Used,51937.67,Civic,0,False,True,False,False,False,True,4,-1.2288255132935577,-0.3400364356954468,0.9311869154193128,0.4941112748564514
1478,Audi,2004.0,5.1,Hybrid,Manual,137837.0,New,39255.57,A3,2,False,False,True,False,False,True,2,-1.0855686529355004,1.130870969468873,-0.14065879991483618,0.3605751715359964
1479,Toyota,2023.0,1.1,Hybrid,Manual,219779.0,Like New,87883.28,RAV4,1,False,False,True,False,False,True,6,1.6363116938675855,-1.6708574213203076,0.7889079162054682,0.8726003808307603
1480,Tesla,2000.0,4.2,Diesel,Automatic,141879.0,Used,88284.55,Model S,0,True,False,False,False,True,False,0,-1.6585960943677291,0.5004820815413076,-0.0948055297169124,0.8768255511242763
1481,Toyota,2000.0,4.3,Hybrid,Automatic,10204.0,New,71574.06,Prius,2,False,False,True,False,True,False,6,-1.6585960943677291,0.5705252913110368,-1.5885535142076628,0.7008725370985682
1482,BMW,2014.0,5.0,Electric,Automatic,223674.0,Like New,67293.83,X5,1,False,True,False,False,True,False,1,0.34699995064507105,1.0608277596991436,0.8330935885015872,0.6558038784761547
1483,Toyota,2019.0,5.7,Hybrid,Automatic,189016.0,Like New,74700.4,Corolla,1,False,False,True,False,True,False,6,1.0632842524353567,1.5511302280872503,0.4399261865917301,0.7337913172102903
1484,Toyota,2018.0,1.1,Electric,Automatic,102903.0,Used,39768.76,Prius,0,False,True,False,False,True,False,6,0.9200273920772997,-1.6708574213203076,-0.5369572019668573,0.36597880286385415
1485,BMW,2009.0,1.8,Petrol,Automatic,299225.0,Like New,43429.33,X3,1,False,False,False,True,True,False,1,-0.36928435114521474,-1.180554952932201,1.6901595006053327,0.4045227548695754
